6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22
13,5,5,5,5,5,5,5,5,5,5,16,5,5,5,5,8,21,21,21,7,5,5,5,5,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,19,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,5,5,5,5,5,5,5,5,5,5,8,21,21,21,7,16,5,8,21,21,21,7,17,5,5,5,5,5,5,15
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6
12,5,5,5,5,5,5,5,5,5,5,17,8,21,21,21,7,5,5,5,5,5,5,5,5,17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,5,5,5,5,5,15,21,21,21,12,5,5,5,14
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,19,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,5,5,5,5,5,5,5,18,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,12,5,5,5,5,5,5,5,5,5,5,5,5,5,20,5,8,21,21,21,7,5,5,5,5,5,5,5,5,5,5,5,5,8,21,21,21,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,6,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,5,5,5,5,5,5,5,5,5,14,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
